368	helppo
368	Per
368	ser
368	tärkeitä
368	voittanut
367	Heli
367	kokoomuksen
367	merkitys
367	minoritetsspråken
367	viimeksi
366	kuukautta
365	elämää
365	keskustelu
365	vetää
364	ohjaaja
364	perustuu
363	ehdotuksen
363	katsoo
363	kouluun
363	valita
362	gör
362	illan
362	Iltapäivän
362	koulua
362	perussuomalaisten
362	sanotaan
361	keskimäärin
361	tulleet
360	Blomberg
360	sunnuntain
359	ingen
359	millä
359	otettu
359	tre
359	tuoda
359	valtuuskunta
359	äidin
358	korostaa
358	tapaa
358	Tornion
357	Keski
357	kieliä
357	mahdollisuutta
357	näissä
357	osallistua
357	tiedon
356	luoda
356	september
355	halusi
355	Hannu
355	Nilsson
355	pääsi
355	Sanna
355	vanha
355	varapuheenjohtaja
354	Boråsissa
354	jotakin
354	monissa
354	numeroon
354	toisessa
354	tulevaisuuden
353	kuunnella
353	omistaja
353	tilaa
352	förvaltningsområdet
352	mielessä
352	ohjelmaa
352	prosenttiin
352	taiteilija
352	todetaan
351	esikoulussa
351	Halonen
350	kom
350	musiikki
350	opiskella
350	puolelle
349	antoi
349	haluan
349	niihin
349	projekti
348	Pajalan
348	Tuominen
348	useat
348	vuotiaana
347	mennyt
347	miehiä
347	monelle
347	parasta
347	talouden
346	herättää
345	aikojen
345	jonkin
345	just
345	jäädä
345	Raimo
345	raportoi
345	tarvetta
345	tulokset
345	työntekijöitä
344	kauden
344	Sanomat
344	Seppo
344	tuen
343	dock
343	epäillään
343	jätti
343	keskusliiton
343	Malmö
343	olevien
343	yönä
342	huono
342	ilmoittaa
342	pelaa
342	työskennellyt
342	täynnä
341	edustajia
341	euron
341	jäsenet
341	kehottaa
341	läänin
341	osaston
341	saapuu
341	Satu
341	Sinikka
341	yliopistosta
340	ero
340	Facebook
340	kilpailu
340	oss
340	Tornionlaakson
340	Uppsala
340	uudeksi
340	vieraana
339	muistaa
339	vie
338	keväänä
338	mielellään
338	onnistunut
338	Volvon
337	kolmannen
337	vietetään
337	Yhdysvalloissa
337	yhteistyön
336	Ari
336	kirkko
336	kisat
336	toimivat
336	yhteistyössä
335	hinta
335	samma
335	tilanteesta
335	trots
335	voimme
334	Ekot
334	laittaa
334	oltava
334	Pia
334	RSKL:n
334	toisin
333	Silja
333	Tapani
332	annetaan
332	ilmoittanut
332	käytännön
332	löytynyt
332	miestä
332	milloin
332	puhumme
332	satoja
332	sellaisia
331	halunnut
331	hyötyä
331	kiinnostusta
331	kokouksessa
331	Mari
331	niille
331	tekijä
331	vähemmistöjä
331	välinen
330	Aamun
330	EM
330	enligt
330	puolelta
330	Raija
330	vaikkapa
329	ajatus
329	Anneli
329	fler
329	lukea
329	mahdollisesti
329	nyheter
329	perustaa
329	Ruotsidemokraattien
329	suomi
329	teatterin
329	television
329	tärkein
329	voida
328	asukkaat
328	eftersom
328	kanske
328	seurata
328	yritetään
327	iltapaiva
327	muu
327	Pasi
327	useammin
326	hänestä
326	ilta
326	jalkapallon
326	käyttö
326	niki.bergman
326	pohjoisen
326	politiikan
326	tarvitsee
326	yritysten
325	eläkkeelle
325	heidät
325	ilmenee
325	Jaana
325	jonkun
325	opetukseen
325	tammikuussa
325	Toisaalta
325	uhkaa
324	kohdalla
324	koti
324	päivittäin
323	kanavalla
323	lakko
323	myynti
323	tutkinut
323	väldigt
322	asiantuntija
322	Borås
322	löytyi
322	minoritetsspråk
322	opettaa
322	Ranskan
322	Sven
322	vahva
322	voittaa
321	kielestä
321	miltä
321	presidentin
321	sanat
320	kieleen
320	kommun
320	kruunulla
320	liikaa
320	linja
319	ala
319	Björn
319	esiintyy
319	estää
319	maailmalla
319	nykyisen
319	samassa
319	syynä
319	syystä
318	lopulla
318	Pohjoismaissa
318	puhuvat
318	Stig
318	studiossa
317	esityksen
317	historiaa
317	IF
317	miljardin
317	minoriteterna
317	Nato
317	pääsevät
317	suomalais
317	von
316	kuva
316	Leif
316	muille
316	pienen
316	pieniä
316	ulos
315	Martti
315	opettajia
315	unga
314	johto
314	jäävät
314	Karlsson
314	mitkä
314	Nokian
314	ollen
314	P2
314	sanoja
313	esitetään
313	hyvän
313	Koivunen
313	Soili
312	Henrik
312	Jonas
312	Linen
312	omassa
312	vastasi
312	yhtään
311	kuvailee
311	osuus
311	Västeråsissa
310	matkalla
310	metriä
310	monien
310	talous
310	tuhat
310	tulevaisuus
310	Venäjällä
310	äskettäin
309	kesäkuun
309	kymmenestä
309	käyvät
309	lopettaa
309	niissä
309	stor
309	takaa
308	aloittanut
308	aseman
308	heinäkuun
308	hoito
308	miettii
308	opettajat
308	päättyi
308	romanit
308	tar
307	arvioidaan
307	frågan
307	katsoa
307	kerta
307	merja.laitinen
307	oppilasta
307	päättyy
307	sanovat
307	tulevan
307	tällaista
307	yritykset
307	ääntä
306	Jönköpingin
306	liittyvät
306	Tapio
306	viimeisten
305	esikoulu
305	kommentoi
305	nordiska
305	näytelmän
305	oikeuksia
305	raportti
305	saatiin
304	därför
304	kaarina.wallin
304	koulutuksen
304	kuukaudessa
304	käyntiin
304	Peura
304	poika
304	tapahtui
304	tärkeänä
304	ulkopuolelle
304	vettä
303	lailla
303	löydy
303	naisen
303	ottamaan
303	pyrkii
303	sverigefinnar
303	terrori
303	tullaan
302	maakäräjät
302	Stora
302	sähköpostia
302	tuore
301	alueelle
301	päätoimittaja
301	saamme
300	aio
300	april
300	edustaa
300	kuntaan
300	Mats
300	Pertti
300	Uumajassa
300	uutisten
300	vakavasti
300	yhteiskunnassa
299	hankkeen
299	juttu
